REF_AREA,year,agrifood_share_pct,black_carbon,carbon_monoxide,mercury,ammonia,nm_volatile_organics,nitrogen_oxides,organic_carbon,fine_particles_pm10,fine_particles_pm2.5,sulfur_dioxide
TWN,1991,100.0,8.2235761728636,910.89374669386,0.0029058182900554,116.11250526691,398.58785740528,540.05918635628,7.3705968283985,86.29894253323,59.996680387319,758.54857682691
TZA,1991,100.0,16.008749316013,2148.6025611298,0.0037121451250636,128.85564411593,308.19464187303,44.984625832578,52.1399433191,221.00336977632,107.35494059939,17.280690593258
UGA,1991,100.0,16.404532138464,2084.3450437709,0.000190734272387,100.67450299641,357.36472616758,29.691195651184,42.69879463144,281.30210472202,94.944255008097,9.3099852073132
URY,1991,100.0,1.9735250953913,164.10590582647,0.000101845866883,78.243055897392,39.426018945166,39.178649828999,4.4085041712009,18.475872668514,11.36447979851,31.628784811733
USA,1991,100.0,257.10577999622,61725.424741708,0.11236042274511,3159.3274850441,14702.593447729,23243.162998121,429.92694688122,2855.6891869238,1931.3363229308,19135.06981515
VCT,1991,100.0,0.020740728393609,2.104965970635,8.4569906771327e-07,0.22247540908028,0.60933545162452,0.34504524596184,0.04341640456509,0.19399120220419,0.12715825489981,0.26820087479748
VEN,1991,100.0,8.2069660725929,2071.9216052836,0.0034783204258174,167.62573456098,683.12324659866,509.53989957106,10.945944228256,51.515100580426,36.819240024241,219.75873174945
VGB,1991,100.0,0.0032385550292517,0.4938397874286,9.0564968693489e-08,0.045027771597569,0.11949582352671,0.18541451365881,0.0040946071455453,0.024392256942319,0.015333876273582,0.16505876479707
VNM,1991,100.0,41.491609237314,6227.2341419496,0.0019657451772863,392.35981053451,747.37939213637,219.09125219092,163.51886970581,502.1897420558,314.52159559609,147.45755371687
VUT,1991,100.0,0.01568259783591,2.1998778357673,1.205641609931e-06,1.5334217893896,0.79621796459926,0.87705059113407,0.049302147031119,0.16443809287521,0.10373725005897,0.85402896120039
WSM,1991,100.0,0.029739480294971,3.1508522135893,6.397513441142e-07,1.3276814048245,1.0978814200297,1.0952541414286,0.06802453832312,0.30944205384559,0.16966720745574,1.0755337806858
YEM,1991,100.0,2.0522051488618,150.67903207084,9.2509409169605e-05,19.915837269047,79.340265270012,65.432505163007,2.0980745275399,10.515931358501,6.2021886293503,52.789897481783
ZAF,1991,100.0,43.056114360913,4602.9301597837,0.033822369146215,261.54920217201,1078.3287633267,1160.8725824397,109.80095616264,575.50572597951,330.96195246321,1656.8127328298
ZMB,1991,100.0,10.30822983557,1388.9752410436,0.0004451079156431,59.791627147627,189.6159004426,32.057999285917,28.465875559579,148.00875733483,63.848876299873,73.771074305213
ZWE,1991,100.0,12.625719326197,1249.2627187294,0.0510332588368,76.526259995834,217.16558830865,101.55499015175,47.389644172513,177.13006928864,100.94032246838,153.861568902
ABW,1992,100.0,0.021400855786749,4.7437856488997,8.3524271391705e-07,0.069598395458153,0.82822307909095,1.5320924163446,0.015492407540798,0.10584012686053,0.074195331682735,2.4296559970736
AFG,1992,100.0,0.71398327609854,90.55470901802,8.6807961687838e-05,45.720920547719,41.457203663375,12.694233952866,3.3062764708918,8.3724430373032,6.1376333576998,8.215896905153
AGO,1992,100.0,10.342419245328,1155.2403916905,0.000395808636046,58.090171028226,244.23444871179,38.077790761228,31.259839392863,159.92568371219,64.941148909212,16.369522936555
AIA,1992,100.0,0.0011238484344924,0.39903450635739,2.0468365155403e-08,0.0002244465706504,0.06775792638541,0.089484804239855,0.0007964028244411,0.0031347618335653,0.0026174025749187,0.017848992743761
ALB,1992,100.0,1.3004253940116,92.501002336531,6.4104543473232e-05,27.500365368294,31.188742985872,11.530619134796,3.916575208315,11.835334233401,11.083093752609,9.2992627925675
ANT,1992,100.0,0.5009541652088,25.928944243359,8.1269137868955e-06,0.20183165546696,11.541022290884,21.722034957048,0.30449953720346,1.2932242220179,1.1528398824852,27.387706732127
ARE,1992,100.0,7.4967560680755,248.43966456857,0.0004760361257427,4.9795422638087,308.59815203859,207.20583184345,4.8790442782271,22.005784880183,18.534991865926,92.074584199475
ARG,1992,100.0,22.598107629021,2714.5894070426,0.0035762427808452,400.46673561136,530.9226903901,606.06813549006,53.226304821742,173.63165929864,132.83273842386,314.04884238579
ARM,1992,100.0,0.28529218356089,67.121745959069,8.1882332849069e-05,15.344317159098,41.99784135841,43.374120621877,0.90281288030572,4.0567511649867,2.6587865714738,99.289876872538
ATG,1992,100.0,0.01176504699535,3.3511308659849,5.3919447832244e-07,0.24547925610137,0.65592935396428,1.3464913138748,0.0072111767173046,0.052023445203908,0.03866079898689,1.6151803356013
AUS,1992,100.0,25.888600169558,3297.4012537726,0.016471376787292,468.44354219685,899.49612820849,1391.4078607929,54.751203512309,208.5536692781,157.78932805558,821.73402983553
AUT,1992,100.0,4.7290547127801,1412.6859914006,0.0010262804822744,114.95109910294,236.42964715931,225.67344554001,9.5180177810547,40.16490107161,31.229955812194,92.163152120521
AZE,1992,100.0,1.0110251398208,165.87524187988,0.0010198815382499,42.307934428651,99.992110970008,145.96294739061,1.6236329594091,10.443851082367,6.9892135813098,393.01978058053
BDI,1992,100.0,4.3294082351154,476.75532890976,0.000105714060768,17.564997926438,89.608767071306,7.7896154295938,16.402767083187,69.720575149478,31.894802410577,3.9635633881478
BEN,1992,100.0,3.1443126328973,369.93846979705,0.0001034378027452,23.39998197466,74.632874959571,6.7746920259718,11.572494657831,55.934291854426,24.824029124975,2.6183336365757
BFA,1992,100.0,7.2985168264003,810.47253039021,0.0064869247896568,57.249321839351,152.27660581767,17.362263130254,27.9210407344,115.98655264868,54.197380235734,6.8641146276309
BGD,1992,100.0,23.235166229758,2158.2326567875,0.0004620668432655,374.40389183,641.52016626485,122.96352973225,91.432312781696,305.89314551238,185.58120212391,47.741606455399
BGR,1992,100.0,2.5127468314235,642.33693595214,0.0021926989198936,129.68252589615,545.70522213523,179.45234856114,8.7479825286744,33.535610241824,26.800909234512,386.05914065129
BHR,1992,100.0,0.27233404995875,86.598173492842,0.0001499634470946,1.1139079734109,35.454149511401,22.789426054549,0.2045200654793,2.111820419863,1.5953976034923,3.418007161134
BHS,1992,100.0,0.11204217439625,20.766248279795,1.7585646289433e-05,0.63509362171979,3.9635849286923,6.9021286561558,0.15012047858468,0.92565397695539,0.58924112841984,7.7853669823026
BIH,1992,100.0,1.7674777002881,186.98687872416,0.001025141073893,23.332142981408,62.580955453267,46.130995083337,7.6695637359801,23.822176800029,21.228087467826,161.50993347647
BLR,1992,100.0,4.1189934469076,564.01467212512,0.0008906698943343,225.50621883665,220.30308796883,327.35777927891,9.3728570223621,55.831923495113,35.446296594138,558.34265279163
BLZ,1992,100.0,0.36180561461675,27.215977311958,2.0010338623038e-05,1.6231035883796,4.737750345386,3.0935847265491,0.81881355910858,3.0380500531714,2.2113162957765,1.4793916453555
BOL,1992,100.0,3.0349710352737,301.20496511197,0.033284724885256,51.769800634405,73.366586313248,47.039339197599,7.8797828401623,31.434978048951,19.064824442899,11.094024573678
BRA,1992,100.0,180.70581960046,13927.363812942,0.051153699568768,1915.3504817756,2713.9591705394,1781.689083663,330.9218429642,1664.2556974009,978.49647806642,1093.7537741627
BRB,1992,100.0,0.19402204395798,15.942615889731,1.3556600636086e-05,1.183968677143,4.037863988872,5.2688972144838,0.2447369082586,1.1701083237341,0.88947924533109,4.9319590939961
BRN,1992,100.0,0.14776821914326,40.289850183635,3.0185070309252e-05,0.79572738754076,27.286272316093,10.006598481827,0.11492350696906,0.72532773087509,0.48499526508062,2.3982441660722
BTN,1992,100.0,0.87507955646876,99.36661843748,2.454491642999e-05,4.3225612317605,24.351911729385,1.9917216346369,3.3894964398812,13.020098230461,6.6525305694114,1.7324054351686
BWA,1992,100.0,1.3944267269227,144.92451981467,0.0001606890123954,18.082316568867,31.338276096827,20.708596986634,4.6694270147118,18.80286317991,9.8912249590106,24.5873862472
CAF,1992,100.0,2.2001614890449,241.54840508278,0.0019012524599528,24.24441501051,47.999298370491,5.9013930468191,8.6603511612046,36.658502502607,16.661731071041,2.4541694997849
CAN,1992,100.0,38.806279589205,4045.392435123,0.015172559764911,470.69247530013,1412.1368509367,2138.8871760689,53.20840067476,340.7853368104,233.01231817582,1516.7254260546
CHE,1992,100.0,2.6318577897246,1785.5107189992,0.0007422494377687,73.472648729063,282.33068546276,180.7658180118,6.0413638467473,29.648170041112,19.630491703819,84.218631513022
CHL,1992,100.0,12.119642875804,1037.7716556324,0.0031651984222964,115.17616064313,236.76255767985,207.8728007199,26.04249427435,146.8467634813,82.6730792412,411.59319022959
CHN,1992,100.0,930.85106748081,84301.421762978,0.17223867247418,8228.0684786756,16422.260818736,9761.9014385468,3298.5124100633,13363.917536269,9372.9973486923,17140.400335327
CIV,1992,100.0,7.2905425182473,795.79145138735,0.0002967064004304,43.418417420371,179.71103853527,30.274412458219,21.744143061984,126.76644060722,46.920982209624,19.984110332729
CMR,1992,100.0,8.3910262987935,876.86544817478,0.0002063032872597,62.886405763796,179.28655054805,33.02852269493,31.248769614238,125.5049620547,62.327264900075,10.64812551238
COD,1992,100.0,24.167774861608,3738.7939782112,0.0005292854603106,83.399994807474,421.12920017834,51.940056056762,74.91937273333,298.00536603308,156.53017002438,26.702702882835
COG,1992,100.0,1.2848933861843,133.73380760178,2.3633025169013e-05,5.0354189744183,38.864927536775,7.2248633429084,3.5976070941765,18.180426233807,7.5810711997379,1.7753790848682
COK,1992,100.0,0.0035479335192942,0.49237124010204,2.1289443690525e-07,0.13420077674562,0.13147168076354,0.34961415029708,0.0043060717424032,0.019714814746769,0.014893932871108,0.30753341358662
COL,1992,100.0,21.284845239689,2504.3398626152,0.038628272044808,306.96182293648,549.23694634183,393.68007062924,49.73036907108,237.56330116502,137.40872275976,199.67745403036
COM,1992,100.0,0.1575884723854,18.245523038238,2.7513193521317e-06,0.87833779269838,3.5966280460029,0.58105734634078,0.53801449367333,2.183960307553,1.0834238085523,0.3055759235005
CPV,1992,100.0,0.11928147065494,14.341408813097,2.8619268607435e-06,2.167785892071,2.8504441918,0.8341506283223,0.40505718756381,1.6081401070502,0.80729431161767,0.46011673803123
CRI,1992,100.0,2.0104054039991,194.0680790326,0.0002515891319048,33.64139845422,39.027295645813,44.685279459048,3.5625614147572,14.330385928564,9.676678841124,18.631934814302
CUB,1992,100.0,26.239264665385,1206.255644367,0.0013308865645369,114.48149464473,216.61127184185,254.90418279723,34.296097345098,175.68282165962,131.10246757424,333.83667612762
CYP,1992,100.0,0.54964266528628,71.208712867517,9.9412023521205e-05,6.8553220200723,17.456279428396,24.979123136967,0.52210702142814,3.1400624285806,2.1015515871654,49.647749880701
DEU,1992,100.0,39.481223439241,16137.844826537,0.027031162951229,782.44762023933,2800.7506643988,2448.9293548615,59.657965586037,326.14484526621,240.89849372348,2584.7487960315
DJI,1992,100.0,0.37041085702432,36.643122520462,5.1443085537455e-06,2.4290485727055,7.5220631765593,9.5242216377972,0.78632105093418,3.3947695195151,1.7760978544503,6.2550893810518
DMA,1992,100.0,0.016923744801962,1.661105603694,1.9032118411473e-06,0.28034589317538,0.47638628678071,0.27593998760999,0.031775999214913,0.18252913604916,0.10452759070493,0.20672456769349
DNK,1992,100.0,3.3830994451669,965.00770562782,0.0011706714134685,172.10474092353,186.48816124905,244.78648771006,6.3761779646548,28.000533098958,22.245987808321,112.56433670656
DOM,1992,100.0,4.377102224106,356.71049579714,0.0010621474157649,45.899758025673,76.33465678681,84.046297790506,7.9606963602867,37.80482701775,22.658344725545,97.64833180669
DZA,1992,100.0,7.4236291683631,957.15211440749,0.0010059615435082,40.263453859832,662.77864459706,214.51438590803,6.8122008786582,28.867262138012,22.70718616937,79.704819825881
ECU,1992,100.0,6.5473122803098,792.68262566368,0.018113216157685,79.613383963091,147.81256740964,164.336989546,9.8761165578461,44.465012636787,31.827279299014,111.62667026953
EGY,1992,100.0,18.42271052274,1621.4754814449,0.0014911111817008,225.85390483242,634.61291397921,344.00850321283,21.624250197625,163.02462008195,75.903517107003,573.59001251465
ESP,1992,100.0,28.546557784471,5723.7818067963,0.013165790766478,444.03161220375,1105.589143982,1158.1985196806,41.446283569063,212.16777964537,167.62623400268,1678.0745311569
EST,1992,100.0,1.7993457718075,188.71285905342,0.0003000488056926,31.221256003111,85.76787818172,60.149617601874,1.7695126632437,9.9486724228654,7.0831297029136,124.61135212133
FIN,1992,100.0,8.9302561592651,1319.0996639341,0.001862947875855,48.770169685996,211.50142452573,255.91328469493,8.3083033332885,65.242747906773,50.032199548428,209.96817927751
FJI,1992,100.0,0.98808013649152,17.842110064022,0.0001198518141756,4.646510451049,6.1598702464923,13.824995501226,0.37443665432348,4.3061683330612,3.5132688343735,8.8102407022544
FRA,1992,100.0,64.775649759225,12176.963345038,0.012254739819884,926.19732859713,2210.1865325031,1669.2197141118,82.182607753567,499.21831366033,419.65123488743,870.98631621348
FSM,1992,100.0,4.1873004563143e-06,0.000295395014009,2.1317165959418e-10,0.0007941283852703,0.012917244256126,2.0021232595603e-05,2.8207178528444e-05,4.7203082599304e-05,4.5679680668925e-05,1.522654711387e-06
GAB,1992,100.0,1.8076368937914,158.28367630972,6.6924378636651e-05,6.317512205724,53.614175242579,11.553086355876,5.3668305485997,22.223840295989,11.907679500174,5.8479546614636
GBR,1992,100.0,26.072507867941,12909.956882241,0.021824554320134,549.19726464053,1795.7208454964,2501.671388047,45.215835750077,211.61893437534,168.31040637276,2498.3874213951
GEO,1992,100.0,2.0028878691961,240.48723168888,0.0002988126371553,29.926822058194,72.894204303438,69.994112928262,6.3361485028624,28.5161434906,15.948209349921,129.57700245077
GHA,1992,100.0,9.3551322398261,1201.4206926772,0.022420609699919,41.208534345542,203.2277057652,35.216473165378,28.361954296641,141.31785002784,59.849722265752,14.449153536373
GIN,1992,100.0,7.2965716657156,789.82496264748,0.0001943109202188,30.787266518302,144.32013688342,16.646050908873,29.224262605245,117.40118169482,56.048526145322,9.4604393591349
GMB,1992,100.0,0.42938971786545,47.863355085131,0.0001278169134876,3.4026339673767,9.6173875823222,1.8331341963196,1.5209641778655,6.3465896339453,3.0138559334369,1.0220862991517
GNB,1992,100.0,1.3727017541426,150.36709981733,0.000142522077824,8.6240998068278,27.126679011846,3.743721708042,5.3140502664478,22.177564300412,10.26087166585,2.0030613634957
GNQ,1992,100.0,0.066653065423185,7.7894814215083,2.702263588372e-06,0.36347723691625,2.2168906170224,0.55809707579095,0.19392218546057,0.98311765236319,0.40038914362446,0.42103226247356
GRC,1992,100.0,6.1142357419897,1365.8621773239,0.0028382978948303,91.990400020618,227.93950373488,345.18271339729,11.021625628818,56.777307776575,50.151942191623,409.17042003911
GRD,1992,100.0,0.0055685945005056,1.2722435459946,3.8577618960322e-07,0.12480439508262,0.41990415275974,0.53813784112476,0.0078939365352566,0.037404171953085,0.025096414139367,0.50618165788138
GTM,1992,100.0,9.7322571650588,764.85907426439,0.0003201490806743,66.559218063025,150.21686953991,64.926240439158,27.757852002837,109.27128215355,62.234110377012,32.606428622112
GUY,1992,100.0,1.1505517691514,72.53273344985,0.002052734323188,3.6305074055998,12.328030937714,13.579343569832,2.1582127202254,8.8870178906658,6.447426292979,12.39597554336
HKG,1992,100.0,6.508965831602,59.320555460287,0.0020563130827449,2.7441048364935,62.39526133344,199.71719005145,4.9178246345244,135.43854409316,103.24100877082,339.27471927728
HND,1992,100.0,4.1193130469606,342.46570098214,0.0006966262881173,31.134731658323,70.040948438717,29.608842993142,12.095098549195,49.899822972723,28.011159901581,16.269602741209
HRV,1992,100.0,4.089810870705,435.03458587229,0.0002513922119169,60.319162959302,102.86459977033,63.492874557959,10.014916671264,36.488789009357,33.062490395355,97.862974056159
HTI,1992,100.0,6.6100113724136,736.43669185241,9.7390891518151e-05,38.596129836268,130.08758272284,16.721417813708,15.734701117562,92.631922649565,37.064966523825,8.1807439205315
HUN,1992,100.0,3.8246831308522,970.82840267986,0.0014728013549967,135.81840272258,279.57955140513,182.55229805376,11.595523623554,48.476660222035,37.721554101395,420.93295563858
IDN,1992,100.0,146.9892808436,19599.875335934,0.047022290142151,1211.6350651654,2868.2617527055,1143.9920391368,511.92617253952,1732.9135283294,1040.6338927577,934.36551749992
IND,1992,100.0,432.93987004381,31828.652895946,0.035187082742739,4200.1504514741,7484.3211075317,3665.0114318149,1187.331209408,4588.617424263,2865.0278815431,3876.5601623676
IRL,1992,100.0,3.6326136567398,747.10893255924,0.0005827052181207,169.82031913091,117.31927466886,110.4800110749,10.586998618962,28.527644456439,25.323116437149,125.67847362644
IRN,1992,100.0,21.051923713059,1213.7162786697,0.0048960814830029,382.32034175363,857.72606467931,803.46275390532,15.932571484268,88.685094623496,64.657195350726,987.81698761191
IRQ,1992,100.0,12.093421606627,507.44650064157,0.0010097650267989,48.396431634179,203.99549518359,325.63162438339,10.487168034808,37.998971388355,32.674482494409,718.70453112844
ISL,1992,100.0,0.16605561277365,83.845200313804,5.6901999937385e-05,4.4175596782293,8.3252666055266,10.096479967964,0.15363171019649,1.3209988866037,1.0165144287212,7.6117273320715
ISR,1992,100.0,3.2748475092337,191.27856760355,0.0011696608952404,17.426817248058,84.647204177719,199.98927484152,2.5457918518082,17.686236565277,12.481515895922,293.92349277345
ITA,1992,100.0,27.392155939846,8693.8453905874,0.0097301440552259,589.76873318553,1866.5961309179,1536.5383192623,34.376595917812,188.55787455342,137.39736709124,1093.8020084148
JAM,1992,100.0,2.2332463321598,289.1818373356,0.0001103972713939,8.6146396008167,30.200028987263,48.258548782803,2.6912508990923,14.222015052143,9.2376808036812,101.08323909175
JOR,1992,100.0,1.2392669425295,58.414619364917,0.0001960930296295,8.7651255310728,29.69453014917,53.911933793719,0.95219981378276,6.2540143453201,4.5689831516811,118.57713302152
JPN,1992,100.0,78.423531331092,9604.8204713848,0.038202353404079,369.45609724601,2848.1437593535,3933.8698877182,64.793059092428,511.64054388963,375.07199974884,2443.6977404112
KAZ,1992,100.0,16.319541127568,2109.1881316267,0.01148581805506,221.72057776901,597.00985533543,1127.5624457909,29.016152875701,218.2833344606,174.37961709507,2383.927979829
KEN,1992,100.0,21.441560977306,2260.9496618823,0.0004465002916904,169.63800691003,460.64332229712,70.65229791408,56.385723317353,333.38802268305,126.25220723579,37.422174115659
KGZ,1992,100.0,1.0890657158952,98.201954500169,0.0006629550896184,39.019698822359,52.936966768643,66.010671634913,1.8248024918342,11.479778176053,8.6596676281678,66.023753476781
KHM,1992,100.0,4.0055252626093,465.88706912672,0.0032218073855135,57.854492452695,110.87611604154,15.484947348221,20.539884249491,57.856925306186,36.723102206719,5.7839072209525
KIR,1992,100.0,0.0023131704723856,0.30254016726575,5.8412096967335e-08,0.13403408230973,0.28085486636787,0.1434937342469,0.0038695892298297,0.031537648301107,0.013558996243399,0.12630589086812
KNA,1992,100.0,0.059919988823758,3.2597607726779,4.2016217373755e-06,0.11747649747237,0.43929062872487,0.70754817508385,0.10738494210794,0.33133182186589,0.29464593206742,0.33292309377048
KOR,1992,100.0,27.768726053611,3010.0971970098,0.010314687035936,161.76857361034,723.93707937243,1074.325078374,19.723841324466,225.73822361639,162.1459862846,1338.2354449285
KWT,1992,100.0,0.97852735857821,154.03566538823,0.00011147241647,3.1871997291874,163.78018566905,115.30592512442,0.78662730606525,5.3483972467815,3.9694192916149,158.20191499159
LAO,1992,100.0,1.9689732853615,228.68754992742,0.0001437462872663,35.016784457867,55.16763116323,8.7142830531326,9.8558630267281,28.549458461537,17.765769999828,3.8408014546652
LBN,1992,100.0,0.35663123853094,126.70377098601,0.0001648944785607,7.9047684587117,41.02489420869,55.027032841724,0.93753935602072,7.0398686634726,3.4136037879689,68.817018371196
LBR,1992,100.0,2.2805833562985,250.41745110766,0.0003312276578844,8.8049252622677,46.022165984819,4.8423034646636,8.6939364961915,36.745074733753,16.932295398524,2.7509736910199
LBY,1992,100.0,3.0590696489536,417.61897837789,0.0006189036258077,14.840832093923,309.58792955265,124.98405277604,3.4831595415464,15.715207134146,11.240078768269,178.28726050684
LCA,1992,100.0,0.021810649175214,2.8885258944963,1.6148542692372e-06,0.28557511088454,0.80732372336017,0.77195786276535,0.038137076733071,0.21347748193851,0.12467393856682,0.64940560799634
LKA,1992,100.0,9.7201347329848,1302.0441864058,0.0001536574691882,60.025895460716,172.21963386264,55.934608461807,28.860273287312,114.53391366741,61.710684779191,36.366434599902
LSO,1992,100.0,1.7763328325975,192.70560122511,0.0001488235320082,11.261890716197,36.611374895549,3.7870673426963,7.037587906404,24.804505039776,13.298490075039,1.7975539911191
LTU,1992,100.0,1.8269716324731,392.78010084652,0.0002326552605691,79.173488866647,94.784842113936,81.163890699976,2.7120740079804,13.498986673569,9.7779449203138,88.457968700402
LVA,1992,100.0,2.76641921014,421.76270977432,0.0001799451814494,50.992194833218,74.586492974118,62.310285859247,8.1140882628748,32.998096016922,26.608914770888,55.387311930814
MAC,1992,100.0,0.082211053373012,8.8564305681995,8.4948812985622e-06,0.1707560016613,3.8717385412581,7.1896278734146,0.064423097027729,0.41922513387613,0.32069127292495,8.4917914884423
MAR,1992,100.0,5.4088800093954,414.21822386607,0.0007492922769517,76.201916231492,176.72115863115,110.69077362492,10.127642217482,57.321659078235,34.223048926096,249.47957125183
MDA,1992,100.0,0.71914109616448,98.121250529988,0.0003571000806662,41.693754449197,49.426433142442,74.179446706834,2.8716110814128,9.7390866618962,6.6083574847695,197.40936781955
MDG,1992,100.0,5.7883722394167,658.34601155455,0.0061350085742714,85.740160325501,133.74676394948,24.225269330663,21.292507800074,92.806716872432,43.729662903724,6.2618376299804
MDV,1992,100.0,0.01471346171226,2.1674974501851,1.8489459651862e-05,0.022289934518623,0.86314967690195,0.72423530163669,0.028628501537326,0.17519981353059,0.11747880933635,0.83978741923222
MEX,1992,100.0,36.532773296528,5351.0042459775,0.0070007817549336,656.96653056459,1614.9522275091,1723.4757302481,104.297079594,380.2875095493,235.55085191789,1896.2765700256
MHL,1992,100.0,,,,0.0003992601129494,0.0062776361818659,,,,,
MKD,1992,100.0,0.87808709900315,114.93404239522,0.0006260885638641,17.870787235732,27.784836926962,28.86584970529,2.1924387531664,7.8886478481329,7.121389321948,92.566404708302
MLI,1992,100.0,3.1556909631704,352.99134988272,0.0026854638705842,47.509111598535,81.138331472521,12.236419589669,13.03058624731,52.152453787766,25.237088588667,4.0019557640134
MLT,1992,100.0,0.27473536597852,29.572759695765,1.8301818699985e-05,1.7572957119847,7.2313077528875,10.593314450255,0.20839668504278,3.5817218642847,2.3469714166547,13.449634546093
MMR,1992,100.0,24.030041201945,2560.1705257001,0.0038577321719263,243.4912614762,495.35820195514,75.882303052934,107.25956209787,360.78249006743,198.90048471671,30.031646996275
MNG,1992,100.0,1.1220079268415,110.34750258589,0.001182661507049,72.142617042778,39.375749981794,69.507821512683,3.7202125091523,30.680102727632,21.203198428532,69.853885687742
MOZ,1992,100.0,10.804577040495,1377.0813134508,0.0049061995905203,50.123856998392,217.83607647887,25.24528450324,33.898321269177,164.49833505303,70.589215962771,11.502684698744
MRT,1992,100.0,1.3537429927862,142.84876907557,3.6412259912689e-05,19.972640629476,28.842563259874,22.135802577152,3.8620539802575,16.624995480742,8.2263070237013,14.208116456629
MUS,1992,100.0,2.1831727476151,242.91514946147,6.084811895333e-05,3.8849789109794,18.068520650133,24.416657431181,1.677383790275,11.56500110594,9.3210529619774,18.698835757203
MWI,1992,100.0,4.9082494637876,493.23134777082,0.0003035424001654,22.998249746003,100.56798556217,17.543352338412,15.977996671229,70.163137187737,34.553855898271,20.119957994701
MYS,1992,100.0,10.627597861182,1477.4398106598,0.0035400620085144,104.39652634269,351.54551052737,341.86427826872,17.545556320214,90.021814055569,51.702928529829,345.20467935487
MYT,1992,100.0,,,,0.0005459114907325,0.0034494140584103,,,,,
NAM,1992,100.0,0.52672368031969,78.274610440133,0.0001139726291607,19.092661937572,16.503616639522,9.4816305390494,1.7110973907216,7.3904577317575,3.4958131086835,8.3129726514994
NER,1992,100.0,3.3109155277037,383.40414021541,0.0002246001099361,44.399145680374,82.001200315246,15.744128072931,15.089953295346,48.698041395511,27.128858925488,5.2197977261939
NGA,1992,100.0,113.32147131629,12250.886141484,0.0022103514615066,496.80379721648,2333.4715528116,443.26943219853,446.42979377126,1683.5988353299,857.63579276437,193.1004506849
NIC,1992,100.0,2.7526456967365,256.03510461416,0.0003606996168888,31.848482882055,52.127975539376,23.821230287582,8.6015526847925,33.747596678738,18.292005548387,23.47720524984
NIU,1992,100.0,2.872292076424e-05,0.0048583671806202,3.2344370139873e-09,0.013635388005039,0.0035679520872826,0.0007533861085395,0.000248897265263,0.0010696833927553,0.0004963771647924,2.848642319481e-05
NLD,1992,100.0,7.2449344575641,1889.9034978142,0.0019988130454773,262.12634751681,456.15206634138,533.92731115931,7.484129925733,47.027143442272,34.198614122727,117.95486355622
NOR,1992,100.0,4.1588495635738,983.82012574456,0.0007455638912898,48.158656177258,242.52156927959,167.16421335884,5.9239124998638,37.44542811923,31.927319200649,98.672482409496
NPL,1992,100.0,12.711026220217,1302.9072728796,0.0002631626116906,97.585377006332,257.63982172433,30.083419694478,54.010136818319,184.7038963671,101.25481747672,13.766926653017
NRU,1992,100.0,,,,0.016400996199749,0.020880972954392,0.0006453745638446,,0.0003005397503753,5.4739916175029e-05,
NZL,1992,100.0,2.8972118226153,597.55711298063,0.000799743269839,122.47278808389,120.30678405368,160.9717487094,4.8133573830256,21.969597828779,16.335593797301,54.204826879442
OMN,1992,100.0,1.3099203270621,92.42921664752,2.9249725880769e-05,3.1691797097944,108.00535721708,58.923669456876,0.91296320311644,3.7218271443996,2.8231272481343,53.013980478797
PAK,1992,100.0,60.467223865047,6944.8643723264,0.0029978899884573,801.13759937204,1047.3589826003,515.89373905407,203.31885440091,705.61399635213,419.84499357857,460.88329757253
PAN,1992,100.0,1.6968980516283,159.35520103967,0.0001917849177878,15.611284937894,33.485822925186,32.539418899827,4.0359277566637,16.072189410117,9.6638307932144,26.836298462705
PER,1992,100.0,8.4580766176255,872.9143876625,0.006389719731829,99.121507822108,213.20203703086,145.20958066155,24.019054004407,96.087219174361,53.205204712557,230.44037106239
PHL,1992,100.0,37.111114486382,3502.1009879713,0.020630700156998,282.11502458153,747.58587554318,410.35225712546,128.29063260186,457.37785727974,261.17921658971,499.73714549377
PLW,1992,100.0,0.15618392151798,18.991326289248,4.9176276361136e-06,0.069915380746696,4.1735370091402,13.532756542969,0.098255528114607,0.55670780670542,0.48656514333807,10.516970395892
PNG,1992,100.0,1.4736615199235,171.43282230951,0.0055743931043354,8.7089330459096,58.385496268267,16.696110286101,4.9755112182203,19.663645905614,10.22795044475,20.095254594395
POL,1992,100.0,18.843994557315,4459.5335286503,0.01678926462864,448.10074628695,1123.5656040052,1089.3036132013,159.4204702392,465.26794337167,306.41228120629,1739.4845776101
PRK,1992,100.0,14.097622780837,2369.8422827323,0.0095614827219447,191.42342476531,396.11473177318,337.25354480683,40.563687098106,298.94594838776,212.29609639517,872.18833394806
PRT,1992,100.0,7.5503985296066,1082.1392601381,0.0007559394847449,86.747696961933,224.65086277172,196.9184660914,14.950274587912,74.716023400207,64.130109134154,422.263867742
PRY,1992,100.0,6.5320355260214,593.73855902414,0.0004310931333042,72.147559682999,104.74762463987,46.27366712928,14.48836110941,72.001211844695,39.980557603757,10.479970506877
QAT,1992,100.0,0.44962318833299,56.97354627549,8.3648743614195e-05,3.9070334237479,65.436557160836,31.251501104805,0.37599401732357,2.0426621935933,1.8149727226954,2.1105172119088
ROU,1992,100.0,6.600567777522,1168.5034421728,0.0037173021248312,311.40563840775,335.90488211359,405.02414275662,11.668378813227,66.792744573751,49.605754064069,614.34855351356
RUS,1992,100.0,97.303184406056,16450.837236739,0.050655652030496,2202.0256740218,4770.7853489411,6288.2086303594,259.41930932016,1192.4475156634,928.92395171479,10703.316977962
